,0,10,20,30,40,50,60,70,80,90,100,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,2020,2030,2040,2050,2060,2070,2080,2090,2100,2110,2120,3030,3040,3050,3060,3070,3080,3090,3100,3110,3120,3130,4040,4050,4060,4070,4080,4090,4100,4110,4120,4130,4140,5050,5060,5070,5080,5090,5100,5110,5120,5130,5140,5150,6060,6070,6080,6090,6100,6110,6120,6130,6140,6150,6160,7070,7080,7090,7100,7110,7120,7130,7140,7150,7160,7170,8080,8090,8100,8110,8120,8130,8140,8150,8160,8170,8180,9090,9100,9110,9120,9130,9140,9150,9160,9170,9180,9190,10100,10110,10120,10130,10140,10150,10160,10170,10180,10190,10200
0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
1,0.0,7.950975477511588e-07,5.445061442110209e-07,0.0,-2.665196933877815e-07,-2.701500432477807e-07,-1.392205923373132e-07,0.0,5.536718474640418e-08,4.318740225717287e-08,0.0,-4.254231847466996e-09,5.712363314457411e-07,4.0978579041557045e-07,2.0024545201914552e-09,-2.033264273331361e-07,-2.1025730236050666e-07,-1.0990805042234365e-07,-2.7491954868178417e-10,4.3689808163144655e-08,3.4829289213585886e-08,5.224967897737059e-11,-2.902120108222035e-09,2.874829912720791e-07,2.0696041889578165e-07,1.939169086506355e-09,-1.1243772529668565e-07,-1.1518481802519863e-07,-6.157024106811872e-08,-4.102699197116458e-10,2.7068339908202765e-08,2.1921290728300638e-08,6.818900867774295e-11,0.0,1.0277514877445445e-07,7.978056988492445e-08,0.0,-5.296668329530433e-08,-5.677468760677416e-08,-3.1751754702685635e-08,0.0,1.5968100479316208e-08,1.3501163315001829e-08,0.0,2.733782056009745e-10,7.96883782995851e-08,6.210422976750937e-08,-8.62976187604282e-10,-4.243525481778504e-08,-4.5481921244403854e-08,-2.5306594285953058e-08,2.815313997694841e-10,1.3140339116196598e-08,1.113362391732506e-08,-2.8514239746463128e-11,1.0836712968905515e-10,5.3011958812412585e-08,4.125948826539728e-08,-6.483762311655595e-10,-2.851723527288745e-08,-3.0197242654511345e-08,-1.695525334327943e-08,1.9614223454448126e-10,9.1233252307754e-09,7.769219721623074e-09,-6.778023603537191e-12,4.153843828581146e-12,2.7564182483416195e-08,2.1240387865221555e-08,-2.4993679425008256e-10,-1.496749610586547e-08,-1.5441225676643377e-08,-8.862270531962574e-09,5.5457650699854377e-11,5.146302971272415e-09,4.432793319614621e-09,6.231235869083098e-12,0.0,1.0248556909862272e-08,8.349782512061005e-09,0.0,-6.208202413022239e-09,-6.925157844372017e-09,-4.120938635711314e-09,0.0,2.4683128288736047e-09,2.242883743338789e-09,0.0,-6.573060055387944e-11,7.396405963743181e-09,6.129162891677176e-09,8.215944613633314e-11,-4.442735553160649e-09,-5.000061704803581e-09,-2.9936963614115627e-09,4.704206648146055e-12,1.8536900737525414e-09,1.693033279927898e-09,-1.0833764214089016e-11,-4.761024999105253e-11,3.905215659317156e-09,3.226509236640342e-09,6.738181788751513e-11,-2.35113653618528e-09,-2.6093226597541277e-09,-1.5991035573266142e-09,-1.709350621526697e-12,1.0450967255717251e-09,9.641745291163475e-10,-6.647532142822367e-12,0.0,1.5805680040572163e-09,1.3212214622568554e-09,0.0,-1.0499295758953614e-09,-1.2125281735832995e-09,-7.56616981350237e-10,0.0,5.124411616174432e-10,4.911908361399179e-10,0.0
2,0.0,1.5897457532300351e-06,1.0918094355612037e-06,0.0,-5.345225324227713e-07,-5.417561882001722e-07,-2.791537167967351e-07,0.0,1.1096721374802376e-07,8.654057691530002e-08,0.0,-7.620635182009318e-09,1.1180876899366597e-06,8.127651626267614e-07,3.6809069512214067e-09,-4.070235406016683e-07,-4.20858778881671e-07,-2.199852051050141e-07,-5.724728633638012e-10,8.737125922075258e-08,6.965311702478803e-08,9.993080069319348e-11,-5.118682722971526e-09,5.528440522792744e-07,4.039908058471318e-07,3.6061815371109885e-09,-2.232892745804477e-07,-2.286928439868397e-07,-1.2229185272440713e-07,-8.431015386495662e-10,5.380278121140206e-08,4.3588443945784666e-08,1.3287626531669584e-10,0.0,1.958446710953523e-07,1.530066799825527e-07,0.0,-1.0293770073258757e-07,-1.1056454685131337e-07,-6.200696601873678e-08,0.0,3.1396479783695346e-08,2.659808858241623e-08,0.0,3.1000289485836816e-10,1.5167863161329778e-07,1.1897537999896021e-07,-1.60542902129535e-09,-8.22405293760936e-08,-8.83031368550866e-08,-4.92501185221556e-08,5.936240883020619e-10,2.5839993599413065e-08,2.1922551705889643e-08,-5.6830185794534246e-11,-1.7011880068113939e-13,1.0086662191512557e-07,7.90202135977435e-08,-1.204278199080826e-09,-5.51910431075355e-08,-5.85389115294664e-08,-3.294439553986248e-08,4.2989181366649936e-10,1.793116655174141e-08,1.5284673497505357e-08,-1.3996542872929204e-11,-9.54605535010514e-11,5.245033179378529e-08,4.067153699175816e-08,-4.6472363812823974e-10,-2.8915182382066476e-08,-2.9874822823343815e-08,-1.71888911933099e-08,1.3325653371599115e-10,1.0088461323318002e-08,8.699615128652522e-09,1.2277243128876298e-11,0.0,1.954375731352136e-08,1.5966562926068684e-08,0.0,-1.1941040957291225e-08,-1.3345446233046424e-08,-7.963121086081026e-09,0.0,4.801664135295563e-09,4.373695520593115e-09,0.0,-8.538709736589117e-11,1.4134012549902609e-08,1.1729317277696718e-08,1.559463930674549e-10,-8.543556533641925e-09,-9.634415816078646e-09,-5.788502734108719e-09,-4.073238269132678e-13,3.5963422243276352e-09,3.295165920950561e-09,-2.2234815677965277e-11,-5.985260226155807e-11,7.470653199017177e-09,6.177265151825643e-09,1.2857831171979158e-10,-4.518011984263366e-09,-5.024497064413458e-09,-3.091006026065473e-09,-1.0373508600135992e-11,2.0231111977417502e-09,1.872950943536685e-09,-1.4084866050499456e-11,0.0,3.016290881484383e-09,2.524807228816579e-09,0.0,-2.013081207648979e-09,-2.3285903421739936e-09,-1.4561941280955603e-09,0.0,9.913606612792628e-10,9.522001385908322e-10,0.0
3,0.0,2.3714597980606198e-06,1.6367861500471608e-06,0.0,-8.018945606440705e-07,-8.126805450096804e-07,-4.187014972244303e-07,0.0,1.6636858578058269e-07,1.297245590261635e-07,0.0,-1.0247601738125787e-08,1.6365184107845988e-06,1.2059502609402296e-06,5.091233978400747e-09,-6.095229337050819e-07,-6.302000457103846e-07,-3.2939443621920134e-07,-8.84645447347862e-10,1.3072607750733056e-07,1.0421691676231737e-07,1.4368186751104848e-10,-6.758345234536455e-09,7.959920440186853e-07,5.904528842452501e-07,5.0393625304384725e-09,-3.318647932494517e-07,-3.398319127072611e-07,-1.8179068601566385e-07,-1.2903722346543803e-09,8.004000475025105e-08,6.486695748119563e-08,1.9436708291805137e-10,0.0,2.794438489685507e-07,2.1976071160304158e-07,0.0,-1.498281786292614e-07,-1.612554249843529e-07,-9.068415755722497e-08,0.0,4.622248010895862e-08,3.923249790148445e-08,0.0,1.599772586992751e-10,2.1618818846403787e-07,1.7069223202190596e-07,-2.243193813273799e-09,-1.19380003641549e-07,-1.2840589801312217e-07,-7.178654478398509e-08,9.293291490697408e-10,3.804575426186246e-08,3.231917340191717e-08,-8.508575954020801e-11,-2.7615334598008566e-10,1.437183066462617e-07,1.1333667130472049e-07,-1.6818986169099115e-09,-8.000801071058214e-08,-8.49978723174666e-08,-4.794443965093108e-08,6.94128939749289e-10,2.6387098801209323e-08,2.251425549648168e-08,-2.192160928661713e-11,-2.7396890457263943e-10,7.473818834895457e-08,5.832244504429895e-08,-6.506244762334356e-10,-4.184111054543181e-08,-4.329290734939816e-08,-2.49709715913196e-08,2.297185151219824e-10,1.4808651324151082e-08,1.2784335523714317e-08,1.7900762934340534e-11,0.0,2.7907511384411236e-08,2.2863747775169703e-08,0.0,-1.7201418866000947e-08,-1.9261517431831163e-08,-1.15247169855095e-08,0.0,6.995670994341751e-09,6.387366662693272e-09,0.0,-6.864341733561686e-11,2.022215097705529e-08,1.680871218354321e-08,2.2288288113753104e-10,-1.2303569160358773e-08,-1.3902756471801994e-08,-8.382088965204221e-09,-1.3926804470457644e-11,5.225995717437077e-09,4.803424323241984e-09,-3.3947434302068267e-11,-4.416731365254402e-11,1.06994947345031e-08,8.856095290263312e-09,1.8455625247173918e-10,-6.501358009236286e-09,-7.245520776545802e-09,-4.474427089738529e-09,-2.4919481876086255e-11,2.9334776867832012e-09,2.725058517158741e-09,-2.2078627120282354e-11,0.0,4.310321877981241e-09,3.6130373006574334e-09,0.0,-2.890570882640341e-09,-3.3490909381396027e-09,-2.0989746691022846e-09,0.0,1.436404991172057e-09,1.3824908279697332e-09,0.0
4,0.0,3.127754918044496e-06,2.174311466244279e-06,0.0,-1.0665208980148604e-06,-1.0807842940210374e-06,-5.567655936238519e-07,0.0,2.2113964806493746e-07,1.724042742019535e-07,0.0,-1.2264907122915516e-08,2.1223624629312515e-06,1.5862791798201624e-06,6.281632115575809e-09,-8.092613437168822e-07,-8.366801200437617e-07,-4.3730053347506717e-07,-1.204139548884218e-09,1.7343544671562346e-07,1.3826583226478486e-07,1.8403293312190356e-10,-7.919359184176961e-09,1.0167949975045255e-06,7.656712419279203e-07,6.2715989473310565e-09,-4.374790378095297e-07,-4.479133310114662e-07,-2.396944182501451e-07,-1.744513955543257e-09,1.0561645043487897e-07,8.562224322310459e-08,2.528781292815296e-10,0.0,3.538146955052197e-07,2.8012913385209094e-07,0.0,-1.9355484823096025e-07,-2.0873478117317458e-07,-1.1770266582259269e-07,0.0,6.038373615045355e-08,5.1346331286071877e-08,0.0,-1.3099234941673226e-10,2.734380571118625e-07,2.173381544804905e-07,-2.7895622900030367e-09,-1.5381710612308026e-07,-1.6573241600768758e-07,-9.28717759892037e-08,1.2820561937958268e-09,4.9704927883272445e-08,4.227621559477549e-08,-1.1335158133780564e-10,-6.745453067388217e-10,1.8172272324613358e-07,1.4426658057035198e-07,-2.09291417880794e-09,-1.0295353225235117e-07,-1.0954651071977462e-07,-6.19321305978957e-08,9.82111321058397e-10,3.4455165138088985e-08,2.9426156599675472e-08,-3.074405443029647e-11,-5.087404640357967e-10,9.450817432702716e-08,7.422369502413089e-08,-8.126687757441962e-10,-5.374281796382164e-08,-5.568741452047771e-08,-3.219951384997647e-08,3.413724764609859e-10,1.928932784784712e-08,1.6671007435564746e-08,2.290897815223792e-11,0.0,3.5362433082103544e-08,2.9055264415549327e-08,0.0,-2.1992541815360972e-08,-2.467433684189377e-08,-1.4804064676959981e-08,0.0,9.046029414632157e-09,8.278894134796393e-09,0.0,-2.4339578690363555e-11,2.5671135932573113e-08,2.137593538823125e-08,2.840930064105374e-10,-1.5724451482080905e-08,-1.7805270732346863e-08,-1.077241766252162e-08,-3.454570852125298e-11,6.7406749634678085e-09,6.21484084228137e-09,-4.5741507193466216e-11,-7.360861474848805e-12,1.3595565625297382e-08,1.1267004916698157e-08,2.3600175146004875e-10,-8.302285478055916e-09,-9.272713416152408e-09,-5.748284598902626e-09,-4.4356184423386706e-11,3.775604685942984e-09,3.519220064536783e-09,-3.0418232281101515e-11,0.0,5.4659205930490634e-09,4.588277683142376e-09,0.0,-3.6835789012418838e-09,-4.275005723267188e-09,-2.6852433112097204e-09,0.0,1.8472434908313942e-09,1.781545869972332e-09,0.0
5,0.0,3.8461426381673e-06,2.699258504659388e-06,0.0,-1.326285353020905e-06,-1.3439272941770717e-06,-6.922470024818191e-07,0.0,2.748485206475324e-07,2.1424448070698745e-07,0.0,-1.3781466996840868e-08,2.5714071825444885e-06,1.950612708454546e-06,7.291967716470088e-09,-1.0046808089956018e-06,-1.038701437235698e-06,-5.428701170502243e-07,-1.5244263466601106e-09,2.151799241934843e-07,1.715446600233372e-07,2.2139763011220955e-10,-8.687872280044465e-09,1.2150852244464596e-06,9.289316860469384e-07,7.329847823293419e-09,-5.394516576866023e-07,-5.522520630960401e-07,-2.956326489020242e-07,-2.1985539839349366e-09,1.303682794717634e-07,1.0571960435842313e-07,3.085308332771449e-10,0.0,4.192067467349138e-07,3.342029472034714e-07,0.0,-2.3403618987799866e-07,-2.5289182661327577e-07,-1.429827073039595e-07,0.0,7.381819453093876e-08,6.288175953105565e-08,0.0,-5.223707887333778e-10,3.2365303133295134e-07,2.590014734129423e-07,-3.255066723560077e-09,-1.8551446048632175e-07,-2.0022486858908257e-07,-1.1246164458572161e-07,1.6456001056502292e-09,6.076537452309103e-08,5.174676448223305e-08,-1.416258743680817e-10,-1.1555115810936867e-09,2.150369320222351e-07,1.718711158189129e-07,-2.4462767043074117e-09,-1.240117200562126e-07,-1.3215670351531694e-07,-7.488392897720357e-08,1.2875021643466311e-09,4.209991190299135e-08,3.598888577250319e-08,-4.057380986514822e-11,-7.797872545709401e-10,1.118413695301601e-07,8.840756752981859e-08,-9.5455330956385e-10,-6.461729726337184e-08,-6.705009555768126e-08,-3.8865409891332816e-08,4.6496952638687526e-10,2.3513246203948155e-08,2.0343880736400748e-08,2.715684847866035e-11,0.0,4.193192537245429e-08,3.45556226600261e-08,0.0,-2.631795186044733e-08,-2.95852177110014e-08,-1.779968949238138e-08,0.0,1.0948522196610369e-08,1.0043346805350362e-08,0.0,3.9670704546687476e-11,3.049242776771762e-08,2.5439984679293494e-08,3.4027768651526984e-10,-1.8808501756376973e-08,-2.134268234405334e-08,-1.2957769621180693e-08,-6.106179949328587e-11,8.138390313330876e-09,7.526455554760316e-09,-5.7414395230412875e-11,4.451111781511746e-11,1.6163446716418287e-08,1.3414223090546548e-08,2.8330500370098084e-10,-9.922313787335355e-09,-1.1106743215470176e-08,-6.911710713409127e-09,-6.778006827836915e-11,4.5488744606234355e-09,4.254152490591841e-09,-3.891752682428713e-11,0.0,6.486465919346061e-09,5.4529907774649445e-09,0.0,-4.3933574272375966e-09,-5.107390049520877e-09,-3.215330962019265e-09,0.0,2.2235708321710796e-09,2.148870412511769e-09,0.0
6,0.0,4.514126878347284e-06,3.2064976320050013e-06,0.0,-1.5790702292388389e-06,-1.5999678885546576e-06,-8.240459572988738e-07,0.0,3.270630572167669e-07,2.549097390884004e-07,0.0,-1.4886181425718716e-08,2.979527339823221e-06,2.295745898636645e-06,8.154087917615598e-09,-1.1942282900466055e-06,-1.2346695320284815e-06,-6.452714667026092e-07,-1.839709249139439e-09,2.556394385934472e-07,2.037978402351592e-07,2.560787112877037e-10,-9.137814169996646e-09,1.3906764975874335e-06,1.079487787937681e-06,8.235343436511283e-09,-6.371069876298143e-07,-6.521665560682091e-07,-3.492368028785365e-07,-2.646086423746002e-09,1.5413138117834138e-07,1.2502423487491528e-07,3.6135587892977075e-10,0.0,4.758770969641011e-07,3.820777025509614e-07,0.0,-2.711924366287754e-07,-2.936175248146767e-07,-1.6644537615333779e-07,0.0,8.646410994784253e-08,7.378118034657123e-08,0.0,-9.78934318577355e-10,3.670615074769853e-07,2.957752852023694e-07,-3.647605883857217e-09,-2.144339918420891e-07,-2.3182547244269443e-07,-1.3051195114353588e-07,2.014122088793249e-09,7.117549073923058e-08,6.068425543775797e-08,-1.698378002925341e-10,-1.6845648501813611e-09,2.43819194087841e-07,1.9621475593756504e-07,-2.748341926499531e-09,-1.4316551416077245e-07,-1.5279989319617786e-07,-8.677605047272646e-08,1.6043498380221531e-09,4.928637184881385e-08,4.21712602409459e-08,-5.144365132430824e-11,-1.0698397165674295e-09,1.268194418839243e-07,1.0090797063385473e-07,-1.078709095996738e-09,-7.446105417968677e-08,-7.737255768569381e-08,-4.4959463029223455e-08,5.974715835435781e-10,2.7463452969989842e-08,2.378739682473757e-08,3.0544864941336056e-11,0.0,4.764018299172021e-08,3.937991656254177e-08,0.0,-3.0181528509758384e-08,-3.3995822327196934e-08,-2.0510304343682686e-08,0.0,1.2699018960711746e-08,1.1675865320497708e-08,0.0,1.16551632371257e-10,3.4698664870931873e-08,2.9010297796628288e-08,3.9174196344475424e-10,-2.1558616389011125e-08,-2.451623611601989e-08,-1.4936734081988843e-08,-9.237329941085539e-11,9.417142547273645e-09,8.735318795371343e-09,-6.878955905278502e-11,1.0616895929508847e-10,1.8408499650541724e-08,1.5302226124480908e-08,3.2658181626650517e-10,-1.1363352970864994e-08,-1.2748614136034112e-08,-7.964043832748928e-09,-9.437015185614408e-11,5.252646914570245e-09,4.9285690376010306e-09,-4.741352643894302e-11,0.0,7.3754565493146484e-09,6.2097357774106115e-09,0.0,-5.0212306449744285e-09,-5.8473789706998245e-09,-3.689614768502759e-09,0.0,2.565107018948229e-09,2.483991778879006e-09,0.0
7,0.0,5.119199737818014e-06,3.690895789446128e-06,0.0,-1.8227561893696635e-06,-1.8467627689827017e-06,-9.510618596221586e-07,0.0,3.7735081758347227e-07,2.9406439081906346e-07,0.0,-1.5650059351997095e-08,3.342843867191613e-06,2.618430035891157e-06,8.89248146292108e-09,-1.3763551467959505e-06,-1.4229926268171392e-06,-7.436742958798311e-07,-2.144857466534109e-09,2.944933173392245e-07,2.347694657867711e-07,2.8827815449640594e-10,-9.331534586911377e-09,1.5433893248850655e-06,1.2165733075590055e-06,9.004087207278043e-09,-7.297737180264744e-07,-7.469784769794316e-07,-4.001399822218805e-07,-3.0812196294360717e-09,1.767414007591698e-07,1.4340123104097754e-07,4.1130149942834254e-10,0.0,5.24090194266134e-07,4.238534230713162e-07,0.0,-3.0494557222101654e-07,-3.308045869003368e-07,-1.8801263982325826e-07,0.0,9.826004135886937e-08,8.398721480656742e-08,0.0,-1.470617558300292e-09,4.038951692630371e-07,3.277570551498321e-07,-3.972724659056896e-09,-2.405371491847958e-07,-2.604766303840445e-07,-1.4697854215789426e-07,2.382113493996805e-09,8.088417990633297e-08,6.904245579457769e-08,-1.9785374196088027e-10,-2.2324147046974933e-09,2.6822880804152884e-07,2.173649894506343e-07,-3.003150090799585e-09,-1.6039690953116784e-07,-1.7144723756078692e-07,-9.758454327716679e-08,1.9270490463244246e-09,5.598003299596379e-08,4.7942388003290774e-08,-6.331625996215175e-11,-1.3642728848033947e-09,1.3952457756323766e-07,1.117603043547615e-07,-1.186442508507801e-09,-8.327021913223577e-08,-8.664633729480878e-08,-5.047242687690042e-08,7.360295916909978e-10,3.112326783671485e-08,2.6986178095446797e-08,3.301481204557636e-11,0.0,5.251216518608e-08,4.354380550088903e-08,0.0,-3.3587480166280484e-08,-3.7908153813301386e-08,-2.2934805665095072e-08,0.0,1.4293474484864377e-08,1.3171660680513282e-08,0.0,2.0046101773749687e-10,3.8303641606831534e-08,3.209676773251296e-08,4.3844575967335077e-10,-2.397824011093668e-08,-2.7327660011635443e-08,-1.6708186051163953e-08,-1.2746786658238762e-10,1.0574929903136945e-08,9.838494889899429e-09,-7.971398249076503e-11,1.7309152454327216e-10,2.033685485447304e-08,1.6935752744718697e-08,3.657115009188819e-10,-1.2627666709240293e-08,-1.4199637640866142e-08,-8.90481129439015e-09,-1.2337874532133308e-10,5.886265776829891e-09,5.541182698705069e-09,-5.5764068749517593e-11,0.0,8.136506985261625e-09,6.861165514525982e-09,0.0,-5.568592376736198e-09,-6.496184597572747e-09,-4.108516615804498e-09,0.0,2.871596643241672e-09,2.786458848623758e-09,0.0
8,0.0,5.648836763295053e-06,4.147315738367152e-06,0.0,-2.0552221168313027e-06,-2.082166839166828e-06,-1.0721932098013638e-06,0.0,4.2527904055987006e-07,3.313725374214313e-07,0.0,-1.6128816828841693e-08,3.65788860204927e-06,2.9154027944422294e-06,9.525048389089314e-09,-1.5495166110524097e-06,-1.602081210017523e-06,-8.372495155464873e-07,-2.4353327101588964e-09,3.314203213062767e-07,2.642032956627149e-07,3.18108358673941e-10,-9.320818804605482e-09,1.6730805721252012e-06,1.339418732377852e-06,9.647449199661694e-09,-8.167845735460845e-07,-8.360124557349666e-07,-4.479768158862076e-07,-3.498517286421271e-09,1.980337765205475e-07,1.60715609045282e-07,4.5824272717816637e-10,0.0,5.641175842468377e-07,4.596345390469958e-07,0.0,-3.352193636021686e-07,-3.643475019205604e-07,-2.076073524692985e-07,0.0,1.0914485477542545e-07,9.344270880668707e-08,0.0,-1.972212846676091e-09,4.3438864382247e-07,3.550481441428878e-07,-4.233963966859732e-09,-2.6378520962682804e-07,-2.861211417054792e-07,-1.618174193865241e-07,2.74435394799077e-09,8.984082388480185e-08,7.677544973428124e-08,-2.2548437602820769e-10,-2.774669272998567e-09,2.884259660565052e-07,2.3539197358307647e-07,-3.212775890529928e-09,-1.756872553696302e-07,-1.880698117796373e-07,-1.0728539115239876e-07,2.2502956828962837e-09,6.214680654197188e-08,5.327165085383631e-08,-7.609219213573215e-11,-1.6509572986371892e-09,1.5003942556982177e-07,1.2100130654827086e-07,-1.2781101133550296e-09,-9.104069223415073e-08,-9.486299679715134e-08,-5.539505614618769e-08,8.779580569945717e-10,3.447626448561733e-08,2.9925017377249344e-08,3.454496081730121e-11,0.0,5.6573558670203886e-08,4.70634893996486e-08,0.0,-3.6540334300538674e-08,-4.1324547095617426e-08,-2.5072269261270453e-08,0.0,1.572792739988617e-08,1.4526013196379872e-08,0.0,2.864976860064933e-10,4.1322262214006575e-08,3.4709752958659904e-08,4.800650742573354e-10,-2.6071305974078817e-08,-2.9779119842416826e-08,-1.8271259529983802e-08,-1.6540960281472836e-10,1.1609756777749409e-08,1.0833066939174609e-08,-9.00552155275239e-11,2.4147716997053705e-10,2.1955382366199273e-08,1.8319816003565654e-08,4.00381959942282e-10,-1.3717828033808869e-08,-1.5461398994685553e-08,-9.7337089199521e-09,-1.541205292895951e-10,6.449066053451592e-09,6.0907103933243324e-09,-6.384510747801341e-11,0.0,8.773342106639961e-09,7.410022214988017e-09,0.0,-6.036902996060238e-09,-7.055092725472744e-09,-4.472501257580472e-09,0.0,3.1428080280728838e-09,3.0558413713579772e-09,0.0
